YEAR,ID,AGE,SEX,MARITAL,PREMARSX,BIBLE,SEXFREQ
2004,1811,48,2,Married,,,2-3 times a month
2004,1821,48,1,Married,,Inspired word of God,Weekly
2004,1848,48,1,Divorced,,,Once or twice
2004,1864,48,1,Never married,,,Not at all
2004,1895,48,1,Never married,Sometimes wrong,Inspired word of God,Not at all
2004,1902,48,2,Divorced,,,Once a month
2004,2060,48,2,Widowed,Not wrong at all,Fables and legends,Weekly
2004,2063,48,1,Divorced,,,Not at all
2004,2178,48,2,Married,,Literal word of God,2-3 times per week
2004,2275,48,2,Divorced,,,4+ times per week
2004,2297,48,2,Married,,,
2004,2309,48,2,Divorced,Always wrong,Literal word of God,Not at all
2004,2343,48,2,Married,,,Once or twice
2004,2378,48,2,Married,,,
2004,2452,48,2,Married,,,
2004,2509,48,1,Married,,,4+ times per week
2004,2519,48,2,Married,,Inspired word of God,2-3 times per week
2004,2634,48,1,Divorced,,,2-3 times per week
2004,2700,48,1,Never married,Sometimes wrong,Inspired word of God,
2004,2711,48,1,Divorced,Not wrong at all,Inspired word of God,Once or twice
2004,2742,48,2,Married,,,
2004,2757,48,2,Never married,,,2-3 times a month
2004,2759,48,2,Divorced,Not wrong at all,Fables and legends,2-3 times a month
2006,70,48,1,Divorced,,Inspired word of God,2-3 times a month
2006,89,48,1,Never married,Sometimes wrong,Inspired word of God,Once or twice
2006,170,48,1,Separated,,,
2006,282,48,2,Separated,,,
2006,362,48,2,Married,Always wrong,Literal word of God,
2006,403,48,2,Married,Almost always wrong,Fables and legends,2-3 times per week
2006,419,48,1,Married,,,
2006,454,48,1,Married,,,
2006,505,48,2,Never married,Almost always wrong,Literal word of God,Not at all
2006,512,48,1,Married,,Inspired word of God,Once or twice
2006,519,48,1,Married,Not wrong at all,Fables and legends,2-3 times per week
2006,525,48,2,Divorced,,,
2006,611,48,2,Married,,Literal word of God,Weekly
2006,620,48,1,Divorced,,Fables and legends,Once or twice
2006,630,48,1,Married,Always wrong,Literal word of God,4+ times per week
2006,656,48,2,Separated,,,
2006,685,48,2,Married,Sometimes wrong,Inspired word of God,Weekly
2006,688,48,1,Never married,Not wrong at all,Fables and legends,2-3 times a month
2006,702,48,1,Divorced,,Fables and legends,Once a month
2006,721,48,1,Married,,Inspired word of God,Weekly
2006,735,48,2,Never married,,,
2006,791,48,1,Never married,,,
2006,792,48,2,Widowed,Always wrong,Inspired word of God,Not at all
2006,800,48,1,Never married,,,
2006,836,48,2,Divorced,,Literal word of God,4+ times per week
2006,856,48,1,Divorced,,Inspired word of God,Not at all
2006,874,48,1,Never married,Not wrong at all,,Not at all
2006,919,48,1,Never married,Not wrong at all,,2-3 times per week
2006,924,48,1,Married,,,
2006,964,48,1,Married,,,
2006,974,48,1,Married,,Inspired word of God,
2006,976,48,2,Married,,,
2006,1163,48,1,Never married,,Inspired word of God,Weekly
2006,1175,48,1,Married,Not wrong at all,Literal word of God,
2006,1218,48,2,Divorced,,,
2006,1248,48,2,Married,Not wrong at all,Inspired word of God,
2006,1297,48,1,Married,Sometimes wrong,Inspired word of God,2-3 times per week
2006,1305,48,1,Never married,Not wrong at all,Inspired word of God,Not at all
2006,1311,48,2,Married,,,
2006,1339,48,2,Divorced,,,
2006,1385,48,2,Married,Not wrong at all,Literal word of God,2-3 times per week
2006,1425,48,1,Divorced,,,
2006,1427,48,2,Never married,Always wrong,Literal word of God,
2006,1453,48,2,Married,,,
2006,1458,48,1,Divorced,,Inspired word of God,2-3 times per week
2006,1472,48,1,Married,,,
2006,1504,48,1,Never married,Not wrong at all,Inspired word of God,2-3 times a month
2006,1508,48,2,Never married,,,
2006,1579,48,2,Married,,,
2006,1599,48,1,Never married,Not wrong at all,Inspired word of God,Once or twice
2006,1609,48,2,Never married,,,
2006,1627,48,1,Never married,,,
2006,1667,48,2,Married,,,
2006,1721,48,1,Separated,Not wrong at all,Inspired word of God,
2006,1733,48,2,Married,Not wrong at all,Inspired word of God,
2006,1749,48,1,Married,,Inspired word of God,
2006,1751,48,1,Married,,,
2006,1762,48,2,Never married,Sometimes wrong,Inspired word of God,Weekly
2006,1944,48,1,Never married,,,
2006,1959,48,2,Divorced,,,
2006,1975,48,2,Married,,Literal word of God,2-3 times per week
2006,1999,48,1,Married,Not wrong at all,Inspired word of God,Once or twice
2006,2007,48,1,Married,Not wrong at all,Inspired word of God,2-3 times a month
2006,2062,48,1,Married,Always wrong,Literal word of God,2-3 times a month
2006,2064,48,1,Married,,,
2006,2195,48,1,Divorced,,,
2006,2272,48,1,Married,Sometimes wrong,Fables and legends,2-3 times per week
2006,2296,48,2,Married,Almost always wrong,Literal word of God,
2006,2309,48,2,Separated,,,
2006,2311,48,2,Married,,,
2006,2346,48,2,Married,Sometimes wrong,Literal word of God,
2006,2482,48,2,Married,Sometimes wrong,Inspired word of God,Once or twice
2006,2494,48,2,Widowed,Almost always wrong,Literal word of God,Once or twice
2006,2497,48,2,Divorced,Always wrong,Inspired word of God,
2006,2506,48,2,Never married,Not wrong at all,Literal word of God,Not at all
2006,2682,48,2,Married,,,
2006,2713,48,2,Married,,,
2006,2886,48,2,Married,Always wrong,Literal word of God,2-3 times a month
2006,2907,48,2,Married,Sometimes wrong,Fables and legends,2-3 times per week
2006,2948,48,1,Never married,,Fables and legends,2-3 times per week
2006,2960,48,2,Divorced,,Fables and legends,Not at all
2006,2998,48,1,Divorced,,,
2006,3071,48,2,Married,Not wrong at all,Inspired word of God,Once a month
2006,3124,48,2,Married,,Inspired word of God,2-3 times per week
2006,3151,48,1,Never married,Not wrong at all,Literal word of God,2-3 times a month
2006,3204,48,2,Divorced,Not wrong at all,Inspired word of God,Not at all
2006,3225,48,1,Divorced,,Inspired word of God,Not at all
2006,3320,48,2,Married,,,
2006,3359,48,2,Married,Sometimes wrong,Inspired word of God,Once or twice
2006,3460,48,1,Divorced,,,
2006,3464,48,1,Divorced,Not wrong at all,Inspired word of God,2-3 times per week
2006,3516,48,2,Married,,,
2006,3553,48,2,Married,Sometimes wrong,Inspired word of God,Once a month
2006,3598,48,1,Divorced,,Inspired word of God,2-3 times per week
2006,3717,48,2,Divorced,,,
2006,3744,48,2,Divorced,Always wrong,Literal word of God,Once or twice
2006,3766,48,2,Divorced,Not wrong at all,Inspired word of God,Not at all
2006,3828,48,2,Never married,,Literal word of God,Not at all
2006,3883,48,2,Married,Sometimes wrong,Literal word of God,Once or twice
2006,3914,48,2,Married,,Inspired word of God,Once or twice
2006,3917,48,1,Married,,,
2006,3983,48,1,Married,,Literal word of God,2-3 times per week
2006,4063,48,1,Married,,,
2006,4147,48,2,Married,,,
2006,4162,48,1,Married,,,
2006,4224,48,1,Divorced,Almost always wrong,Literal word of God,Once a month
2006,4232,48,2,Divorced,,,
2006,4387,48,2,Married,,,
2006,4399,48,2,Married,,Fables and legends,Once a month
2008,2,48,1,Married,Not wrong at all,,2-3 times per week
2008,9,48,2,Widowed,Almost always wrong,Inspired word of God,Not at all
2008,97,48,2,Married,Not wrong at all,Fables and legends,2-3 times a month
2008,116,48,2,Divorced,Not wrong at all,Fables and legends,Weekly
2008,121,48,2,Never married,,Fables and legends,Not at all
2008,252,48,1,Never married,Not wrong at all,Fables and legends,Once or twice
2008,329,48,2,Married,,Inspired word of God,2-3 times per week
2008,378,48,1,Divorced,Sometimes wrong,Inspired word of God,
2008,490,48,2,Married,Not wrong at all,Inspired word of God,Weekly
2008,517,48,2,Married,Not wrong at all,Inspired word of God,Weekly
2008,621,48,2,Married,Always wrong,Literal word of God,Weekly
2008,692,48,2,Married,Not wrong at all,Fables and legends,Weekly
2008,705,48,1,Widowed,,Fables and legends,Once or twice
2008,722,48,1,Never married,Not wrong at all,Fables and legends,Not at all
2008,726,48,2,Divorced,Not wrong at all,Literal word of God,Not at all
2008,733,48,1,Divorced,Not wrong at all,Fables and legends,2-3 times a month
2008,736,48,1,Married,,Inspired word of God,2-3 times a month
2008,770,48,1,Married,Not wrong at all,Literal word of God,Weekly
2008,822,48,2,Divorced,Not wrong at all,Inspired word of God,Weekly
2008,829,48,2,Divorced,,Inspired word of God,
2008,892,48,1,Married,,Inspired word of God,2-3 times per week
2008,894,48,1,Married,Not wrong at all,Inspired word of God,Once a month
2008,920,48,2,Never married,Not wrong at all,Fables and legends,Once or twice
2008,1012,48,2,Married,Not wrong at all,Literal word of God,Once a month
2008,1129,48,2,Never married,Always wrong,Literal word of God,Once or twice
2008,1148,48,2,Married,,Literal word of God,
2008,1205,48,2,Married,,Inspired word of God,Once a month
2008,1289,48,1,Divorced,Not wrong at all,Fables and legends,Not at all
2008,1379,48,2,Never married,Not wrong at all,Fables and legends,Not at all
2008,1380,48,1,Never married,,Literal word of God,
2008,1410,48,1,Never married,Not wrong at all,Literal word of God,Not at all
2008,1413,48,2,Never married,,Inspired word of God,Not at all
2008,1544,48,1,Never married,Not wrong at all,Literal word of God,Weekly
2008,1588,48,2,Divorced,Not wrong at all,Inspired word of God,Weekly
2008,1709,48,2,Never married,Always wrong,Literal word of God,Not at all
2008,1755,48,2,Divorced,Always wrong,Literal word of God,Not at all
2008,1758,48,2,Never married,Sometimes wrong,Literal word of God,2-3 times a month
2008,1805,48,1,Married,Not wrong at all,Inspired word of God,2-3 times per week
1989,40,49,2,Married,Not wrong at all,Inspired word of God,2-3 times per week
1989,86,49,2,Married,,,2-3 times a month
1989,189,49,2,Married,,,2-3 times a month
1989,196,49,1,Divorced,,,Once or twice
1989,382,49,1,Divorced,Always wrong,Fables and legends,
1989,387,49,2,Married,,,Not at all
1989,425,49,1,Married,Almost always wrong,Fables and legends,2-3 times a month
1989,506,49,2,Never married,Sometimes wrong,Inspired word of God,2-3 times a month
1989,536,49,2,Divorced,,,Once or twice
1989,561,49,2,Married,Always wrong,Inspired word of God,2-3 times per week
1989,580,49,2,Widowed,Sometimes wrong,Literal word of God,
1989,588,49,1,Married,Not wrong at all,Fables and legends,
1989,804,49,2,Married,Always wrong,Literal word of God,4+ times per week
1989,915,49,1,Married,Almost always wrong,Inspired word of God,Weekly
1989,951,49,2,Divorced,Always wrong,Fables and legends,Once a month
1989,1001,49,2,Married,Not wrong at all,Inspired word of God,2-3 times per week
1989,1033,49,2,Married,Not wrong at all,Inspired word of God,2-3 times a month
1989,1057,49,1,Divorced,,,Not at all
1989,1105,49,1,Never married,Always wrong,Inspired word of God,Weekly
1989,1245,49,2,Married,,,Once a month
1989,1288,49,2,Married,Always wrong,Inspired word of God,2-3 times a month
1989,1419,49,2,Married,,,
1989,1464,49,2,Married,,,2-3 times a month
1989,1505,49,1,Married,Always wrong,Literal word of God,Weekly
1990,81,49,2,Married,Sometimes wrong,Literal word of God,
1990,165,49,2,Divorced,,,
1990,194,49,1,Divorced,Not wrong at all,Inspired word of God,
1990,234,49,2,Married,Almost always wrong,Literal word of God,
1990,261,49,2,Divorced,Not wrong at all,Inspired word of God,Not at all
1990,268,49,1,Divorced,Not wrong at all,Fables and legends,2-3 times a month
1990,351,49,1,Married,,,
1990,414,49,2,Divorced,Sometimes wrong,Inspired word of God,
1990,425,49,2,Married,Not wrong at all,Inspired word of God,
1990,518,49,2,Never married,,,
1990,572,49,1,Married,Not wrong at all,Fables and legends,
1990,790,49,2,Divorced,Not wrong at all,Fables and legends,
1990,847,49,1,Separated,Sometimes wrong,Inspired word of God,Weekly
1990,963,49,2,Divorced,Always wrong,Literal word of God,
1990,1179,49,1,Married,,,
1990,1184,49,2,Divorced,Always wrong,Literal word of God,
1990,1255,49,2,Married,Almost always wrong,Fables and legends,
1990,1347,49,2,Divorced,Always wrong,Literal word of God,Not at all
1991,33,49,1,Married,Sometimes wrong,Inspired word of God,
1991,58,49,1,Married,,,2-3 times per week
1991,75,49,1,Married,,,4+ times per week
1991,223,49,2,Never married,Not wrong at all,,Weekly
1991,233,49,1,Married,Not wrong at all,Inspired word of God,2-3 times a month
1991,268,49,2,Widowed,,Inspired word of God,Not at all
1991,392,49,2,Married,Almost always wrong,Inspired word of God,Once a month
1991,445,49,2,Married,,,2-3 times per week
1991,501,49,2,Married,Sometimes wrong,Inspired word of God,
1991,636,49,1,Never married,Always wrong,,Not at all
1991,690,49,1,Never married,Not wrong at all,,
1991,805,49,1,Married,Sometimes wrong,Inspired word of God,
1991,815,49,2,Widowed,,,Not at all
1991,845,49,1,Divorced,Not wrong at all,Inspired word of God,2-3 times a month
1991,856,49,2,Married,Always wrong,Literal word of God,
1991,953,49,2,Married,Always wrong,Literal word of God,Weekly
1991,1058,49,2,Divorced,Not wrong at all,Fables and legends,Once a month
1991,1185,49,2,Married,Always wrong,Literal word of God,2-3 times a month
1991,1274,49,2,Married,Not wrong at all,Inspired word of God,Weekly
1991,1299,49,1,Married,Always wrong,Inspired word of God,
1991,1306,49,1,Divorced,Not wrong at all,,
1991,1334,49,1,Married,Not wrong at all,Literal word of God,2-3 times per week
1993,27,49,2,Married,Almost always wrong,Literal word of God,Once or twice
1993,91,49,1,Married,Not wrong at all,Inspired word of God,2-3 times a month
1993,94,49,2,Married,Not wrong at all,Inspired word of God,Once a month
1993,95,49,2,Divorced,Not wrong at all,Fables and legends,Not at all
1993,157,49,2,Married,Not wrong at all,,
1993,215,49,2,Divorced,,,4+ times per week
1993,234,49,1,Married,,,
1993,279,49,2,Married,Always wrong,Fables and legends,2-3 times a month
1993,325,49,1,Divorced,Not wrong at all,Inspired word of God,Weekly
1993,415,49,1,Divorced,Almost always wrong,Inspired word of God,Not at all
1993,466,49,1,Married,,,Once a month
1993,514,49,2,Married,,,Weekly
1993,540,49,1,Married,Not wrong at all,Inspired word of God,2-3 times a month
1993,555,49,1,Married,Always wrong,Inspired word of God,Weekly
1993,588,49,1,Married,,,Once or twice
1993,707,49,2,Married,,,Once a month
1993,732,49,1,Divorced,Almost always wrong,Literal word of God,
1993,813,49,1,Never married,,,
1993,895,49,1,Married,Not wrong at all,Inspired word of God,2-3 times per week
1993,935,49,1,Married,Sometimes wrong,Fables and legends,2-3 times a month
1993,960,49,2,Widowed,Always wrong,Literal word of God,Not at all
1993,1009,49,2,Married,,,2-3 times a month
1993,1185,49,2,Divorced,,,Once a month
1993,1204,49,2,Never married,,,Once a month
1993,1222,49,1,Separated,Not wrong at all,Inspired word of God,2-3 times a month
1993,1266,49,2,Married,Not wrong at all,Inspired word of God,
1993,1349,49,2,Never married,Sometimes wrong,Fables and legends,4+ times per week
1993,1478,49,2,Married,,,Weekly
1993,1529,49,1,Married,Not wrong at all,Inspired word of God,Weekly
1994,50,49,2,Separated,,,Once a month
1994,196,49,1,Divorced,Not wrong at all,Fables and legends,2-3 times per week
1994,203,49,2,Separated,,,2-3 times per week
1994,219,49,2,Married,Not wrong at all,Inspired word of God,Weekly
1994,238,49,2,Divorced,,,Not at all
1994,253,49,1,Divorced,Not wrong at all,Inspired word of God,Weekly
1994,260,49,2,Widowed,,,
1994,305,49,2,Divorced,Not wrong at all,Inspired word of God,Once or twice
1994,323,49,1,Married,Not wrong at all,Inspired word of God,Once or twice
1994,327,49,1,Divorced,,,Once a month
1994,349,49,2,Divorced,Almost always wrong,Inspired word of God,
1994,363,49,1,Married,Not wrong at all,Fables and legends,
1994,366,49,2,Married,,,2-3 times a month
1994,379,49,1,Married,Always wrong,Literal word of God,Weekly
1994,417,49,1,Never married,,,2-3 times a month
1994,465,49,2,Married,Sometimes wrong,Fables and legends,Weekly
1994,467,49,2,Never married,Always wrong,Inspired word of God,Not at all
1994,611,49,2,Separated,,,
1994,622,49,2,Divorced,Not wrong at all,Fables and legends,Not at all
1994,695,49,1,Married,Always wrong,Inspired word of God,Weekly
1994,721,49,1,Married,Always wrong,Inspired word of God,Weekly
1994,775,49,1,Married,,Inspired word of God,2-3 times a month
1994,812,49,1,Married,Sometimes wrong,Inspired word of God,2-3 times a month
1994,922,49,1,Married,Sometimes wrong,Fables and legends,Weekly
1994,942,49,1,Married,Almost always wrong,Inspired word of God,Weekly
1994,966,49,2,Married,Almost always wrong,Inspired word of God,2-3 times a month
1994,1099,49,2,Married,Always wrong,Inspired word of God,Once or twice
1994,1127,49,2,Married,Not wrong at all,Inspired word of God,Weekly
1994,1130,49,1,Married,Not wrong at all,Fables and legends,4+ times per week
1994,1155,49,2,Married,Always wrong,Inspired word of God,Once or twice
1994,1222,49,2,Married,Always wrong,Inspired word of God,Weekly
1994,1269,49,1,Married,,,Weekly
1994,1275,49,1,Married,Almost always wrong,Inspired word of God,
1994,1378,49,2,Divorced,Sometimes wrong,Inspired word of God,2-3 times per week
1994,1422,49,2,Married,Sometimes wrong,Literal word of God,2-3 times a month
